node_id,x,y,z,is_support
164,0.0,-16.459199999999953,8.420702664162263,0
165,0.0,-16.459199905395508,10.439399719238281,0
166,0.0,-16.459199905395508,13.792200088500977,0
167,0.0,-16.459199999999953,15.164481538219434,0
168,-1.364242106869501e-13,-16.459199905395508,17.145000457763672,0
169,0.0,-16.459199905395508,20.497800827026367,0
170,0.0,-23.0123999999999,21.908260412276604,0
171,0.0,-23.012399673461914,23.85059928894043,0
172,0.0,-23.012399673461914,27.203399658203125,0
173,0.0,-23.012400000000014,0.0,1
174,0.0,-23.012399673461914,3.733799934387207,0
175,0.0,-23.012399673461914,7.086599826812744,0
176,0.0,-23.012399999999957,8.420702664162263,0
177,0.0,-23.012399673461914,10.439399719238281,0
178,0.0,-23.012399673461914,13.792200088500977,0
179,0.0,-23.012399999999957,15.164481538219434,0
180,-1.364242106869501e-13,-23.012399673461914,17.145000457763672,0
181,0.0,-23.012399673461914,20.497800827026367,0
182,0.0,-27.203399999999874,21.908260412276604,0
183,0.0,-27.203399658203125,23.85059928894043,0
184,0.0,-27.203399658203125,27.203399658203125,0
185,0.0,-27.203399999999988,0.0,1
186,0.0,-27.203399658203125,3.733799934387207,0
187,0.0,-27.203399658203125,7.086599826812744,0
188,0.0,-27.20339999999993,8.420702664162263,0
189,0.0,-27.203399658203125,10.439399719238281,0
