beam_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
133,0.26060757,-0.34075284,-0.40738282,0.86311644,2.0161214,0.010385172,1.6483709,0.5373155,-0.011642374,-1.0979874,-0.86075824,1.0592148,-0.5277755,-0.19552517,0.27432507,-1.7619041,1.0028707,-1.42545,1.8741882,-1.508445,0.30591443,0.8077049,-0.19894558,-0.8619549,-0.70679015,1.141167,-0.0018429186,0.7135495,2.111864,0.19585621,0.22101933,0.43483153
134,0.3577679,0.42832315,-1.0045645,0.26521546,1.4246476,-0.22198315,2.168856,-1.5868013,-0.054119542,0.20261756,-1.4870464,0.3386758,-0.22271775,-0.5952806,0.87711084,0.45958242,-0.30496484,-0.8934334,2.7114809,-1.0769306,-0.1915276,0.42094392,0.4361572,-0.9106337,-1.863348,0.7299205,1.2326554,-0.2808231,1.694921,0.29418626,-0.18957661,0.1452963
135,0.80077755,0.82831097,-1.3594111,0.120003216,1.254639,-0.220462,2.0568554,-1.5372235,0.31091803,0.93304986,-1.6487956,0.27533275,-0.15433957,-0.7157219,0.97060823,0.7498438,-0.5044139,-0.80647576,2.366007,-1.0247624,-0.011434755,0.66629785,0.17658406,-1.119549,-1.275092,0.84314966,1.3197016,0.1695101,1.444568,0.07800638,0.1571326,0.035602838
136,1.1408644,0.8435771,-1.5556859,-0.25768822,1.0419133,-0.5370362,1.9172717,-1.7004272,0.38706514,1.1679162,-1.611192,0.089408554,-0.27547935,-0.81540465,1.2833298,0.58820504,-0.24799104,-0.8728043,1.8787107,-1.0519081,-0.14778125,0.80319154,0.5854401,-1.280443,-1.1487309,0.88419527,0.92873424,0.26531893,1.2450632,-0.3564562,0.3293366,-0.24185394
137,-0.11949791,0.044023283,-0.46570426,0.9252556,2.1070442,-0.08515151,1.9203279,0.006379949,0.022584641,-0.84922665,-1.2014756,1.0042815,-0.45606762,-0.34506947,0.52372813,-1.103351,0.5036948,-1.3875759,2.439485,-1.3327066,0.028620671,0.5720963,-0.18347788,-0.72363347,-1.2451128,0.9015493,0.37661973,0.34558928,2.1731908,0.6219092,0.13401912,0.4351299
138,-0.41140696,0.100411095,-0.5601536,0.75662684,1.9876332,-0.14898239,2.187085,-0.08819257,-0.22420119,-0.6095344,-1.207887,1.0903269,-0.31919512,-0.4925012,0.27682346,-0.6072611,0.18368852,-1.3704561,2.6166732,-1.2243278,0.27440873,0.47985584,-0.44746014,-0.5704906,-1.34763,0.8083244,0.66640663,0.08152452,2.1629045,0.7033691,-0.23600829,0.6701881
139,-0.2590857,0.21029562,-0.71614265,0.43752977,1.7110891,-0.24887681,2.1830146,-1.0533491,-0.28786433,-0.34550518,-1.3451833,0.66714144,-0.20642868,-0.57476795,0.71949565,0.029547816,-0.092904985,-1.2093232,2.7606132,-1.1001678,-0.17844552,0.3073205,0.21241404,-0.64119893,-1.969342,0.74439496,0.90883607,-0.5055522,2.0098524,0.5094776,-0.4023021,0.30488175
140,1.5948118,1.1486676,-1.7071115,-0.40935278,0.6837513,-0.63517755,1.6219988,-1.4573998,0.97019213,1.41086,-1.5832785,0.010188417,-0.27576622,-0.9840867,1.380932,0.42250234,-0.092216924,-0.72274804,1.1861948,-0.88569,0.10306614,0.9616657,0.32591715,-1.6220134,-0.5643754,0.9911295,0.5781125,0.7823231,0.9033893,-0.48014006,0.623825,-0.20122609
141,1.9978942,1.1216614,-1.8994598,-0.22567143,0.5907006,-0.57611537,1.304833,-0.80110824,1.2039331,1.5050292,-1.1298087,0.16434278,-0.33370635,-1.0555083,0.78242844,0.10712902,0.08763486,-0.70143574,0.4193039,-1.001792,0.34060422,1.1006122,-0.058636367,-1.7480646,0.47091952,1.4351015,0.5685454,1.2741617,0.7022981,-0.7879509,0.7178217,-0.21139292
142,2.1659684,0.9969341,-1.8311375,-0.2841838,0.5096168,-0.76212233,1.2122074,-0.60688984,1.241331,1.3892279,-0.981478,0.22499265,-0.5489044,-1.0448987,0.42211577,-0.012559847,0.17983772,-0.6262402,0.19248405,-1.0413972,0.42523542,1.1757802,-0.1560142,-1.7747754,0.6589564,1.420054,0.45428535,1.4851952,0.58807355,-0.8482063,0.7545869,-0.12656905
143,1.4162875,0.5753221,-0.26342967,1.3313277,1.3776371,0.5927149,0.39854094,1.1108671,1.4205347,-0.71494645,-0.63277966,-0.0015824353,-0.7123054,-0.10811697,0.9107694,-2.115886,1.1308302,-0.3668324,0.8326737,-1.1525536,-0.1415915,0.4539162,-0.43029985,-1.0785898,0.20417269,1.2088939,-0.10249061,1.4796369,2.1292386,0.7882211,1.2228444,-0.33615524
144,0.7514323,0.16439605,-0.15050139,1.1425521,1.6267667,0.33806926,1.2053785,1.136046,0.60558796,-0.9117403,-0.40410006,0.78283036,-0.5945859,-0.051004913,0.29749703,-2.2402642,1.2041991,-1.1148282,1.1773401,-1.3770896,0.5401379,0.66004086,-0.56628203,-1.1278754,0.24202438,1.3243572,-0.25298756,1.387525,2.1133869,0.3350778,0.7169422,0.31747013
145,0.53893584,0.13940069,-0.40376848,1.118336,1.9008174,0.20594332,1.5592875,0.56027186,0.49491388,-0.8753862,-0.80711055,0.70609516,-0.6289085,-0.311001,0.65409446,-1.8128638,0.9870588,-1.2324713,1.7708822,-1.4283713,0.08770105,0.57019085,-0.30128288,-1.071958,-0.57088244,1.1321783,0.022911953,0.91462755,2.3567536,0.53453004,0.5526677,0.07684274
146,0.37496358,0.8579222,-0.97999376,0.48825905,1.477444,-0.1673747,2.11202,-1.2538868,0.23993586,0.2960648,-1.5704341,0.13166372,-0.14941551,-0.7986614,0.99968547,0.3792846,-0.26813594,-0.81673276,2.5285714,-0.8900422,-0.06475879,0.28152898,0.23918317,-0.9892674,-1.8552924,0.81714803,1.2431648,-0.1556908,1.9591216,0.59153694,-0.23434503,0.2757835
147,0.7954879,1.280519,-1.3863914,0.21944095,1.2207941,-0.28309137,2.0418494,-1.2633423,0.48900124,1.0277685,-1.6017158,0.020935137,-0.18493336,-0.9757594,1.0037358,0.6495203,-0.43732214,-0.6672806,2.2048628,-0.9055151,0.06059068,0.53455496,0.02098182,-1.1062926,-1.2918843,0.8803685,1.3391395,0.26746717,1.626741,0.32318556,0.09688154,0.1135426
148,1.1727625,1.075281,-1.5514975,-0.2229289,0.99723923,-0.62938106,1.8465627,-1.5890338,0.58015895,1.1835872,-1.6377884,-0.028614698,-0.34341443,-0.9504326,1.2879059,0.542651,-0.18810861,-0.75385803,1.8242863,-0.9664585,-0.03813479,0.81703484,0.43849245,-1.3132553,-1.2302936,0.88204914,0.91018075,0.40133852,1.2810832,-0.18264477,0.29836363,-0.13549995
149,0.021407722,0.4487695,-0.35392165,1.220102,2.0422664,0.1549474,1.7397085,0.042617,0.5735796,-0.65008587,-1.2058059,0.6770261,-0.42357665,-0.44443434,0.9170465,-1.0295871,0.42021215,-1.2739711,2.3192863,-1.1387702,-0.141818,0.31003776,-0.32798555,-0.92887217,-1.1928785,0.91994655,0.37590966,0.4381342,2.4512832,0.98097014,0.33084604,0.15323421
150,-0.41868424,0.60086644,-0.49888715,1.108383,1.9466648,0.0036402678,2.1155515,-0.03931094,0.24038504,-0.40338722,-1.2604098,0.8081875,-0.3172073,-0.6247393,0.63513124,-0.48332876,0.057403807,-1.2909755,2.4858665,-0.9594051,0.16310234,0.19605356,-0.54833144,-0.68483514,-1.3017373,0.7782421,0.6762242,0.21093833,2.4335628,1.1605135,-0.08543148,0.5172552
151,-0.04989214,0.68442684,-0.77277446,0.7535789,1.6962335,-0.11360459,2.1982648,-0.8515378,0.09934484,-0.092039734,-1.3395047,0.43074763,-0.32669947,-0.7773241,0.9276207,-0.030130692,-0.04335839,-1.1175549,2.6215916,-1.0151864,-0.18943773,0.16514152,0.122749925,-0.7993329,-1.7219101,0.8781119,0.9267068,-0.17089449,2.2651262,0.8118919,-0.19385898,0.21787143
152,-0.18656313,-0.1596994,-0.8315971,-1.6105958,0.20876357,-1.4519229,0.9946782,1.2590296,1.0177706,-0.50378835,0.31029192,2.2682993,-1.0864912,-1.0224336,-0.69004536,-0.6748168,0.45309028,-0.062152784,-0.3380036,-1.2202432,0.3391102,-0.16139002,-1.7323523,0.8541487,-0.09517392,0.5687939,-1.2640549,0.76690036,1.3325384,1.6735052,0.721835,-0.08855601
153,-0.2798143,-0.10418165,-0.8054069,-1.8008801,0.09226385,-1.3941486,1.0946187,1.3878121,1.0654857,-0.38850915,0.33450896,2.1809325,-1.1161612,-1.0033991,-0.6513005,-0.696965,0.25537515,0.06796009,-0.45189652,-1.0413251,0.33144915,-0.24220435,-1.5783219,0.93737066,-0.19898432,0.5906193,-1.3927069,0.752438,1.2693682,1.7837299,0.6490614,0.013067047
154,-0.4652549,-0.010039758,-0.728108,-2.113209,-0.025006395,-1.1284212,1.0381578,1.5832618,1.2178258,-0.1454988,0.40474775,2.1069984,-1.2822642,-0.9513625,-0.57139874,-0.6852603,0.008822443,0.30831954,-0.6381776,-0.7282308,0.27111217,-0.33763638,-1.3754652,0.99940366,-0.38555065,0.65199524,-1.5672884,0.6795361,1.0930958,1.657406,0.64967203,-0.049668044
155,2.1063547,-0.10337775,-0.91240543,1.1698483,1.0676925,0.03171847,0.076698445,0.48035276,0.942302,-0.83239055,-0.4525954,1.0528187,-0.8628102,-0.33044606,-0.44920412,-1.2866277,1.908807,0.9671252,0.32487443,-1.6897776,-0.020683141,0.5247604,-0.9261058,-0.41203547,-0.17872582,0.7738612,0.3734302,1.4919071,1.5227286,1.2271034,0.7826414,0.47039312
156,0.34558252,-0.28990787,-0.87444663,-0.54792035,0.6654411,-1.5499324,0.8394404,0.8301041,0.6742519,-0.9059502,0.03328077,2.2869453,-0.8030118,-0.75723773,-1.0714226,-0.7300267,0.960059,-0.24350749,0.03528691,-1.8505676,0.44058374,0.11552533,-2.0724127,0.46670738,0.26996705,0.26658598,-0.5042476,0.9759178,1.4192158,1.4770786,0.71906143,0.13824062
157,1.0429885,-1.1984961,-1.3214078,-0.22773735,1.6777178,-1.294095,2.5641222,0.01825775,-0.2502221,-0.06689659,1.4408063,-0.90126735,-0.90584904,-1.3921764,0.51230174,-1.3394895,1.4031671,-0.5910679,-0.8698842,-0.15037765,-0.5795148,0.06390881,0.6595857,0.20062956,0.8204534,1.1534183,0.841961,0.488435,1.7203307,1.0212055,-0.13782944,0.438333
158,-0.4579624,0.9343275,-0.60394675,-1.4279324,0.09272286,-0.5110838,-0.4851867,2.0626853,2.1619866,0.676724,0.026951706,0.12086534,-1.6976262,-1.123403,-0.11458522,-0.28912082,-0.46467406,0.91915584,-1.1730688,-0.24503244,0.22582375,-0.5784964,-1.1455038,1.3003901,-0.20544721,-0.3991769,-1.3307272,1.4159064,1.0544797,0.9331045,1.3568467,-0.75466114
159,0.3689812,2.195972,-0.1353254,0.23817852,0.532837,-0.6800301,1.8284276,0.34065196,1.1003762,0.7464525,1.2851652,-1.6767981,-0.6837001,-1.3524257,-0.06798825,-0.6979482,0.44402164,0.27950048,-1.2869779,0.9739822,-1.558464,-0.98525167,0.43357515,0.42980254,0.48027775,-0.3245998,1.9375275,0.21381904,1.2313215,0.6480709,-0.36928728,0.17654763
160,-0.3253262,1.0747147,-0.34508198,-1.8106449,0.52651465,-0.24771006,0.6353587,1.7251866,1.9460304,1.328152,0.47360238,1.1454545,-1.8006556,-0.74192905,0.038878486,-0.813818,-0.3750161,0.57026917,-0.9484783,-0.10665375,0.6851272,-0.34646454,-1.3345909,-0.037940167,-0.41049534,-0.37963596,-1.341597,1.479954,0.66538334,0.21038465,1.6711892,-0.8247856
161,-0.96997714,-0.7297515,-0.7071185,0.016321313,-1.1611265,0.0950481,-0.31257492,-0.20696613,0.1485445,-0.9559526,-0.99893993,-1.5293584,-0.9012291,-0.2270876,0.87980646,1.4562979,-0.74444085,0.73275435,-1.0481131,0.35131902,-0.55450326,-1.3968643,1.4082404,2.8245082,0.9396996,-0.56118846,0.16920236,0.35743865,0.44070914,0.6707252,-1.3366325,0.72687966
162,-1.0332632,-0.72440547,-0.7365765,-0.14105578,-1.2876705,0.111767046,-0.42665496,0.16162762,0.2928564,-0.90534955,-1.2789778,-1.2415845,-0.95156544,-0.20694265,0.4322342,1.6011153,-0.7111888,0.51622677,-0.87869984,0.13968278,-0.55608636,-1.5089829,1.1948777,2.9748414,0.74507487,-0.37566015,-0.022984726,0.37754792,0.5625154,0.7972403,-1.297579,0.47370633
163,-0.3522172,-0.014431956,-0.7283496,-0.009032033,-0.5679732,-0.2553312,0.938886,-0.5721242,0.09289614,-0.49570867,0.30873567,-2.0687506,-1.1755481,-0.57968324,0.89080566,0.4167436,-0.12100896,0.49637014,-1.4386356,0.6240322,-1.2107888,-1.5726945,1.8297244,2.266895,1.2575319,-0.38423565,1.2809358,0.2924493,0.62618476,0.31192246,-1.4604256,0.55819553
164,-1.1294649,-0.38258392,-0.785689,-0.6329068,-1.2488341,-0.11850446,-0.6482973,0.6653263,0.8906643,-0.85936975,-1.1633841,-0.7767292,-1.0596321,-0.6918645,-0.0024792824,1.3473134,-0.7444961,0.63280654,-0.9857755,-0.09750831,-0.46436948,-1.4657688,0.692466,3.1192613,0.5284317,-0.1931288,-0.30731615,0.47527233,0.8873318,0.99453074,-0.9560724,0.28123432
165,-0.49841475,0.23739044,-0.7233369,0.21102448,-0.38099518,-0.23052572,0.94844705,-0.36073115,0.23387124,-0.41542318,0.34866837,-2.1203961,-1.1563876,-0.78227043,1.0586957,0.17994153,-0.120199814,0.5013092,-1.5556624,0.73953474,-1.2590253,-1.5154601,1.7517684,2.106458,1.1790084,-0.40733752,1.2429307,0.096286,0.85732496,0.46652177,-1.4411194,0.57439554
166,-0.10301055,0.45135444,-0.7011212,0.16985445,-0.19708343,-0.35290176,1.2915243,-0.6232179,0.30837807,-0.18470016,0.7363491,-2.0924225,-1.1631744,-0.8674488,0.89604276,0.10413749,0.21091469,0.5334659,-1.4637897,0.67402655,-1.364934,-1.5858902,1.654056,1.8133671,1.3664757,-0.23170117,1.6818283,0.39771298,0.7570335,0.40333813,-1.147837,0.53927535
167,-1.1729306,0.27917516,-0.72197527,-0.7281903,-0.8147518,-0.3372526,-1.0223128,1.4328156,1.5964385,-0.4566856,-0.85181355,-0.6156278,-1.3279818,-1.0751072,-0.12177187,0.8658264,-0.80455303,0.92067116,-1.0735121,-0.14027573,-0.1730798,-1.2514169,-0.09161054,2.7539082,0.20144047,-0.28990728,-0.84212977,0.719554,1.2198921,1.3149154,-0.09247885,-0.1222845
168,0.13702017,0.8538864,-0.60817546,0.18266237,0.07568353,-0.5268858,1.5888207,-0.60564995,0.4970936,0.123068534,1.0080593,-1.9890023,-1.0873061,-0.9527274,0.7796389,-0.06610553,0.46270633,0.3925689,-1.4471558,0.7225163,-1.4995793,-1.5810637,1.3973473,1.391494,1.3802412,-0.16481125,1.9229149,0.4736206,0.8388217,0.42138106,-0.9406564,0.51138246
169,0.49576738,1.2945671,-0.48993862,0.19456367,0.31220067,-0.60125595,1.801783,-0.53180337,0.7010136,0.40001836,1.32831,-1.8465378,-0.96688825,-1.0514549,0.4744836,-0.26309857,0.6740016,0.40489757,-1.3304143,0.7772114,-1.5441405,-1.4007064,1.0249978,0.91145146,1.2296873,-0.153093,2.1737113,0.6385958,0.8713998,0.46452224,-0.57580113,0.33615193
170,-0.75085,0.19234578,-0.49803868,-2.1994693,-0.463897,-0.4344594,0.010211647,1.9846385,1.5950223,0.49918932,0.21043883,1.1745677,-1.6363366,-0.8107572,-0.32721475,-0.29759288,-0.5192142,1.2246168,-1.1465993,0.042756144,-0.18425836,-0.9039768,-0.77551776,1.6341974,-0.45548338,0.20435114,-1.6441424,0.6821758,0.87179774,1.2214888,0.72100264,-0.36869532
171,0.99833584,0.379624,-0.62832713,-0.41261312,0.17947245,-0.30703247,2.2861102,-0.30396292,0.8144587,0.369277,1.5371552,-1.7199135,-0.9045703,-0.74274635,0.021509117,-0.33538038,0.6134006,-0.22207154,-1.4897658,1.2423586,-1.6815066,-1.1276284,0.8444657,0.4264536,0.94594824,0.07483133,2.0679939,0.7689069,0.90347075,0.08109613,-0.8016596,0.19330922
172,1.0504367,0.30357185,-0.5829811,-0.49131757,0.27771953,-0.3260412,2.3352082,-0.19647396,0.9824129,0.35604626,1.7321076,-1.6501819,-0.9181625,-0.87059367,-0.16762616,-0.52488166,0.6176912,-0.19611223,-1.3850275,1.2335016,-1.6310222,-0.8859941,0.7053014,0.221825,0.8361719,0.24188803,2.0364704,0.82175076,1.0299044,0.1698501,-0.6174549,0.10290135
173,-1.010601,-0.7164057,-0.68378735,-0.01525987,-1.2068934,0.027527481,-0.24290039,-0.3409724,0.060451806,-0.9362845,-0.93054724,-1.5076379,-0.8769973,-0.26261127,0.90826464,1.4667526,-0.7941041,0.7637399,-1.05013,0.3646783,-0.48604217,-1.3782713,1.4768708,2.7984314,0.91125613,-0.5725471,0.18504533,0.2820956,0.4157272,0.60958254,-1.3999299,0.78025305
174,-0.9819244,-0.7985487,-0.8316938,-0.70940566,-1.5865489,0.056181956,-0.25664592,0.092508644,0.26410976,-0.98462677,-1.4570235,-0.6370695,-0.85680026,-0.32829306,-0.00060714263,1.5803996,-0.6133315,0.45034963,-0.8331708,-0.0878673,-0.47505885,-1.4458834,0.9527953,3.0503106,0.52436656,-0.12304314,0.006134074,0.22997476,0.5838488,0.86063,-1.4246355,0.4172709
175,-0.12225652,-0.14501081,-0.9020132,-0.1911308,-0.49166462,-0.066823676,1.398449,-0.32922596,0.20120865,-0.3913535,0.7009544,-2.04823,-1.0901195,-0.73528785,0.8843291,0.042392433,0.037920117,0.34925967,-1.5781647,0.8377974,-1.4759301,-1.4285362,1.716803,1.8432239,1.243677,-0.14107403,1.4709904,0.25016707,0.81371623,0.15537398,-1.5028334,0.27956474
176,-1.1781094,-0.46012735,-0.635003,-2.0719683,-1.1478399,-0.15629256,0.02304805,1.2534664,1.0931004,-0.3365422,-0.4475223,0.56833714,-1.4543451,-0.7326963,-0.14601952,0.57873255,-0.7902168,1.0853448,-1.079282,0.061561987,-0.28622562,-1.5195192,0.19387917,2.689479,0.02177144,0.25719458,-1.0507721,0.42129028,0.81090325,1.1430264,-0.3343236,0.025137013
177,0.074125655,-0.14757587,-0.95190144,-0.18700324,-0.34580877,-0.13143449,1.5981044,-0.5116387,0.22695675,-0.17135985,0.8607654,-1.9557275,-1.0488504,-0.73233503,0.9259417,0.017237458,0.2531516,0.24491322,-1.6059235,0.878805,-1.5777699,-1.4414316,1.600596,1.6174428,1.3317082,-0.1315685,1.618117,0.33853003,0.78697664,0.17716017,-1.4358835,0.26052952
178,0.08775507,-0.10336323,-0.901011,-0.20101506,-0.2826439,-0.12522013,1.6534357,-0.37082502,0.30308047,-0.1887458,0.9804283,-2.0291564,-1.0549632,-0.7742774,0.90330917,-0.07921531,0.2279019,0.25393182,-1.5840564,0.93215466,-1.6069235,-1.3867059,1.5202322,1.527041,1.2715521,-0.030292256,1.6848814,0.30099022,0.8790902,0.26855847,-1.3359618,0.18712124
179,-1.0440995,-0.21738599,-0.6473982,-2.180647,-0.9174924,-0.30777344,0.04366004,1.562242,1.3529679,-0.015619269,-0.21277378,0.89093494,-1.5292258,-0.7803448,-0.18535922,0.27170646,-0.7162376,1.1713399,-1.1791595,0.08741148,-0.27920264,-1.3059566,-0.23326209,2.3644283,-0.17934296,0.20993233,-1.3171066,0.48961702,0.8522035,1.2658812,0.03633463,-0.08479209
180,0.27855462,0.06492438,-0.84923464,-0.19283946,-0.13843748,-0.23362854,1.8075994,-0.38086802,0.38780126,0.016117036,1.1431768,-1.9616547,-1.0173625,-0.8013994,0.80767494,-0.18924227,0.3787532,0.17221718,-1.5782161,0.9736933,-1.7139468,-1.3886617,1.3956519,1.3065733,1.2637713,-0.020619089,1.7992681,0.37575242,0.90923274,0.27368447,-1.2085153,0.201964
181,0.5548811,0.19354656,-0.7873746,-0.27034724,-0.0064519285,-0.24913894,1.9967902,-0.37181556,0.55983114,0.095326304,1.3669094,-1.9106615,-0.9687866,-0.79432523,0.54332215,-0.2574623,0.45119694,0.09661004,-1.5478029,1.1009325,-1.7185218,-1.2753173,1.1778148,0.9701989,1.2003454,0.052781325,1.974114,0.49854264,0.9132849,0.26523614,-1.0528741,0.15017116
182,-0.72285473,0.3053102,-0.4630847,-2.2528226,-0.37544873,-0.4137872,0.13612904,2.0436642,1.6500002,0.56009156,0.36268437,1.2802004,-1.6236948,-0.74407804,-0.3328987,-0.4361292,-0.5770118,1.2308475,-1.1107992,0.0561115,-0.020722425,-0.80018646,-0.8939621,1.3740658,-0.49496537,0.21299548,-1.632322,0.70464045,0.78446954,1.1724687,0.823809,-0.3990151
183,1.1157427,0.2660726,-0.60433316,-0.45249963,0.16791342,-0.22567998,2.2815015,-0.28057688,0.9746785,0.38364774,1.6652416,-1.6640993,-0.836805,-0.787511,-0.1258199,-0.40908748,0.57394,-0.23768723,-1.4591993,1.2374092,-1.6381183,-0.9990774,0.705016,0.32464242,0.8329546,0.11693548,2.0922115,0.8580979,0.9816353,0.033929016,-0.7269497,0.1573991
184,-0.6857495,0.4796298,-0.47005677,-2.3353288,-0.1989265,-0.4168004,0.4391446,1.9303532,1.6089014,0.77338964,0.55311614,1.5290962,-1.6625934,-0.6344595,-0.24936986,-0.6268016,-0.52476525,1.0986308,-1.1081706,0.08033952,0.115444586,-0.67741555,-1.0388641,1.0029826,-0.52024335,0.15099318,-1.6580242,0.7398239,0.6881232,1.0248091,0.94731146,-0.44033676
185,-0.8656003,-0.64816,-0.7429346,0.19845831,-1.081535,0.16827033,-0.2178459,-0.42260888,0.09888714,-0.92566,-0.83654535,-1.5953306,-0.7926396,-0.23842615,1.1359334,1.4044288,-0.76333916,0.8789831,-1.193609,0.42299163,-0.5795761,-1.4018996,1.4461898,2.7082634,0.96365225,-0.7011719,0.23974389,0.25913796,0.4603227,0.66873074,-1.3659697,0.86737627
186,-0.9569094,-0.7494708,-0.81997377,-0.56542915,-1.6058896,0.16533583,-0.4293972,0.07863456,0.4417051,-1.0787354,-1.5208986,-0.72846437,-0.8379286,-0.3618467,-0.0247317,1.6251272,-0.6165069,0.620003,-0.8332686,-0.19011976,-0.45927662,-1.4102598,0.91272116,3.0202925,0.40936345,-0.17580467,0.008589722,0.25324288,0.58216375,0.8970217,-1.2761401,0.25794667
187,0.029890236,0.030321175,-0.9084914,-0.14374013,-0.36508653,-0.0059351935,1.5551527,-0.5106476,0.26895908,-0.23597196,0.8105751,-1.9631304,-1.0073909,-0.7196398,0.8010227,-0.014232652,0.13701525,0.28271776,-1.6375685,0.89010733,-1.5189228,-1.4411336,1.5880748,1.7264539,1.3035758,-0.25044137,1.6577095,0.38413823,0.7717219,0.09555782,-1.4553024,0.37424627
188,-1.0998697,-0.30421898,-0.57889616,-2.1067703,-0.98131853,-0.1918403,-0.06919557,1.5705322,1.324692,-0.16141874,-0.30702713,0.628243,-1.4718983,-0.7936006,-0.19666226,0.45972624,-0.8673527,1.197708,-1.071604,0.023633705,-0.19045198,-1.4315234,-0.017421106,2.4873118,-0.108310394,0.2779759,-1.1798683,0.478583,0.8502428,1.1908135,-0.048767935,-0.1678061
189,-1.0463113,-0.1905478,-0.57779497,-2.150406,-0.845882,-0.26567453,-0.038594734,1.7410405,1.4713888,-0.035438582,-0.15763608,0.8068056,-1.4379351,-0.79799,-0.19851613,0.30095866,-0.87050474,1.2513015,-1.0987025,0.06711167,-0.15914321,-1.3234996,-0.22977589,2.289251,-0.21109036,0.2841518,-1.2720625,0.48744532,0.85521466,1.2603729,0.12764493,-0.22211929
190,0.3984347,0.15538047,-0.79996365,-0.21552442,-0.15347242,-0.04170756,1.8639971,-0.45213324,0.5058501,-0.027499475,1.1829367,-1.9232125,-0.89875734,-0.78002954,0.578955,-0.18141791,0.31115043,0.10334304,-1.6332287,1.0164524,-1.6356859,-1.3339337,1.2813059,1.2762278,1.176245,-0.12075158,1.9883363,0.5428401,0.919917,0.08094619,-1.2584966,0.2677353
191,-0.89583766,0.05251744,-0.4501758,-2.1146212,-0.61327904,-0.29102105,-0.116799206,2.0595896,1.6529721,0.2803126,0.10591573,0.960734,-1.5165567,-0.8069725,-0.3490927,-0.02651605,-0.823077,1.353786,-1.07169,0.068435594,-0.072966106,-1.0808582,-0.5525568,1.8428868,-0.39837238,0.25726423,-1.4879069,0.6016728,0.87880474,1.2556485,0.52372164,-0.36679876
192,0.6895482,0.20197496,-0.7269802,-0.33082163,0.0027386916,-0.13082129,2.13419,-0.38798553,0.631528,0.20378798,1.4247564,-1.8024845,-0.7793072,-0.8025903,0.38827968,-0.32570493,0.43020326,-0.0910833,-1.5688864,1.1081387,-1.704973,-1.2187569,1.0552473,0.85526407,1.0440704,0.03349879,2.1272564,0.6482233,0.96304804,0.011257643,-1.0607227,0.22908428
193,0.837424,0.2357125,-0.71591634,-0.33747032,0.11592944,-0.18238951,2.1844053,-0.4191915,0.7413225,0.21930864,1.6012568,-1.7838576,-0.78682745,-0.79362786,0.27999818,-0.38161874,0.49819586,-0.018974446,-1.5105363,1.1858469,-1.6591269,-1.0979704,0.8840573,0.596745,1.0273557,0.11014341,2.1883993,0.6863647,0.9156918,0.1446766,-0.86792785,0.099981464
194,1.6530107,0.7105924,-0.29713136,0.8391891,0.6416124,-0.07445335,0.97628605,-0.49853966,1.5801334,1.3714181,-0.35663417,-0.7122777,-1.1501284,-0.38493806,1.797998,-0.8704565,0.42821094,1.4573525,1.3147328,-0.42770335,-1.4055034,0.4692881,-0.41940746,-1.829518,-0.14980379,0.6196168,0.049499143,1.4265256,1.3182341,1.0271521,0.6593465,0.071360886
195,1.7532728,-0.7176862,-0.09763196,0.26161277,0.56808275,-0.05694115,1.4664142,-0.31231588,0.93173957,1.0738993,-0.18275581,-0.17329839,-1.2966751,-0.24041262,1.0554456,-1.0790588,0.67674816,1.2555436,1.8851544,-1.1626872,-1.5083748,0.72594833,-0.36364645,-1.9450392,-0.37620407,0.95378524,-0.24966761,1.3930556,1.4511837,0.2583673,0.1103525,0.31099764
196,1.5487095,-1.7282257,-0.07936234,-0.18192954,0.23289381,-0.13241835,1.320697,-0.45210728,0.72082275,0.6448485,-0.5185597,0.58715385,-1.4900843,0.23291565,0.22785065,-0.5543579,0.54345053,0.83406496,2.1815722,-1.4825263,-1.1286986,1.2157263,-0.5325021,-1.8291726,-0.6690701,0.50771886,-0.6447627,1.49976,0.95000213,-0.28825217,-0.06584038,0.3513169
197,-0.597816,-0.36718887,-0.7678092,0.23776299,-0.96408427,0.12980027,-0.58910954,0.3263261,0.6683456,-0.9275442,-1.3129027,-1.6470225,-1.1205666,-0.46446922,0.77003175,1.2446603,-0.6634481,0.9515945,-0.9541027,0.14276892,-0.67305076,-1.3594085,1.2692766,2.769882,1.0903519,-0.28437868,0.23953442,0.6725477,0.7106895,1.0674064,-0.8652429,0.49753582
198,-0.40211487,0.23170684,-0.68463475,0.6499345,-0.46454355,-0.049976967,-0.90130115,0.91750807,1.2753698,-0.85213315,-1.2917773,-1.7874613,-1.2728096,-1.0485053,0.79501235,0.6466712,-0.63746417,1.389138,-0.8376126,0.062174473,-0.6748116,-1.0350349,1.1471398,2.35714,1.2451638,-0.11911915,0.35900897,0.8076853,0.89249986,1.2763419,-0.06885421,0.37419766
199,-0.087162554,0.5450177,-0.7760449,0.69179785,-0.5159481,0.082449675,-0.7957372,0.831231,1.5536397,-0.5637574,-1.6198105,-1.6039442,-1.3304962,-1.1249824,0.85224384,0.7172399,-0.63295263,1.38127,-0.7972548,0.012112233,-0.56411904,-0.86917555,0.7925222,2.1085088,1.2615404,-0.15533434,0.42748654,1.1493131,0.8407637,1.471645,0.13997388,0.4348154
